Ticker,Name,Business,Market,IPO,MarketCap,Sector
TFSL,TFS Financial Corporation,一般個人から預金を誘致し、各種ローンを提供する持株会社。米国オハイオ州およびフロリダ州全域で事業を展開。,NASDAQ,2007,6313.86,Financial Services
TFX,Teleflex Incorporated,グローバルな医療技術製品の提供会社。,NYSE,1980,18470.17,Healthcare
TG,Tredegar Corp,エンボスフィルムやラミネート材の製造会社,NYSE,1989,527.39,Basic Materials
TGA,TransGlobe Energy Corp,石油の探査・生産に従事している会社,NASDAQ,1984,135.38,Energy
TGH,Textainer Group Holdings Limited,米国の持株会社,NYSE,2007,1628.52,Industrials
TGI,Triumph Group Inc,米国の航空宇宙用部品とシステムの国際的サプライヤー,NYSE,1996,1295.97,Industrials
TGLS,Tecnoglass Inc,コロンビアに本社を置くケイマン籍のガラス製造持株会社。,NASDAQ,2012,952.07,Industrials
TGNA,TEGNA,国際ニュース・情報会社。テレビ局の運営の他、ウェブサイトにより情報を提供,NYSE,1980,4214.56,Communication Services
TGP,Teekay LNG Partners LP,石油海上輸送サービスなどを提供するマーシャル諸島籍の持株会社。,NYSE,2005,1388.52,Energy
TGT,Target,米国の総合ディスカウントストア,NYSE,1973,114449.45,Consumer Defensive
TGTX,TG Therapeutics,臨床期向けバイオ医薬品会社,NASDAQ,2010,4975.43,Healthcare
TH,Target Hospitality Corp,レンタルとホスピタリティサービスの専門会社,NASDAQ,2018,377.61,Energy
THC,Tenet Healthcare,ヘルスケア施設の所有・運営に従事,NYSE,1980,7232.89,Healthcare
THCA,Tuscan Holdings Corp II,米国のブランクチェック・カンパニー(白地小切手会社),NASDAQ,2019,195.47,Financial Services
THCB,Tuscan Holdings Corp,米国のブランクチェック・カンパニー(白地小切手会社),NASDAQ,2019,390.18,Financial Services
THFF,First Financial Corporation,米国の金融持株会社,NASDAQ,1992,611.05,Financial Services
THG,Hanover Insurance Group Inc,持株会社。子会社を通じて、損害保険を提供する持株会社。,NYSE,1995,5006.17,Financial Services
THMO,Thermogenesis Holdings Inc,米国の医療関連会社,NASDAQ,1987,32.76,Healthcare
THO,Thor Industries,1980年設立のレジャー用自動車メーカー。さまざまなレジャー用自動車の製造・販売に従事。モーターホーム、キャンピングカー、フ ィフスホイール、旅行用トレーラーを手掛ける。,NYSE,1984,6509.96,Consumer Cyclical
THR,Thermon Group Holdings Inc,プロセス産業用に設計サーマルソリューションをエネルギー、化学処理、発電などの市場顧客に提供している持株会社,NYSE,2011,586.45,Industrials
THRM,Gentherm,自動車部品メーカー,NASDAQ,1993,2452.14,Consumer Cyclical
THS,TreeHouse Foods,食品加工会社,NYSE,2005,2800.92,Consumer Defensive
TIG,Trean Insurance Group Inc,保険持株会社,NASDAQ,2020,825.54,Financial Services
TIGO,Millicom International Cellular SA,通信サービスプロバイダー,NASDAQ,2019,4440.91,Communication Services
TILE,Interface Inc,米国のカーペット製造会社,NASDAQ,1983,977.26,Consumer Cyclical
TIPT,Tiptree Inc,米国の金融持株会社,NASDAQ,2010,331.2,Financial Services
TISI,Team Inc,高温・高圧配管系と導管を維持する産業サービスを提供する米国企業,NYSE,1980,263.52,Industrials
TITN,Titan Machinery Inc,米国の農業・建設機器小売業者,NASDAQ,2007,739.12,Industrials
TIXT,TELUS International (Cda) Inc,情報技術サービスを提供している企業,NYSE,2021,8138.75,Technology
TJX,The TJX Companies,衣料・ホームファッションのディス カウントストアー,NYSE,1987,79194.01,Consumer Cyclical
TKR,Timken,特殊合金製品メーカー,NYSE,1973,6748.85,Industrials
TLGT,Teligent Inc,IGIブランドの一般医薬製品の他、ジェネリック医薬品、OTC医薬品、化粧品も供給する製薬企業,NASDAQ,1981,56.45,Healthcare
TLRY,ティルレイ2,カナダの医薬品企業。主に医療用大麻の製造・販売に従事する。同社は大麻に含まれる化学物質カンナビノイドをベースとする医薬品を販売する。,NASDAQ,2018,8387.75,Healthcare
TLS,Telos Corporation,サイバーセキュリティ等の技術を提供する米国の企業,NASDAQ,2020,2219.62,Technology
TLYS,Tilly's Inc A,十代の若者や若い大人のためのカジュアル衣料品、靴、アクセサリーを扱う小売チェーンを運営する米国企業,NYSE,2012,462.39,Consumer Cyclical
TMDX,TransMedics Group Inc,米国の医療機器開発企業,NASDAQ,2019,722.36,Healthcare
TMHC,Taylor Morrison Home Corp,米国の住宅事業持株会社,NYSE,2013,3831.28,Consumer Cyclical
TMO,Thermo Fisher Scientific,測定機器メーカー,NYSE,1980,176375.25,Healthcare
TMP,Tompkins Financial Corp,金融サービス会社,NYSE American,1986,1229.66,Financial Services
TMST,TimkenSteel Corp,鉄鋼メーカー,NYSE,2014,686.91,Basic Materials
TMUS,T Mobile US,ワイヤレス通信プロバイダー,NASDAQ,2007,180183.74,Communication Services
TMX,Terminix Global Holdings Inc,シロアリや害虫駆除サービスを提供,NYSE,2014,6305.33,Consumer Cyclical
TNC,Tennant Co,ソリューションを提供する米国企業,NYSE,1973,1558.65,Industrials
TNDM,Tandem Diabetes Care Inc,インスリン依存型糖尿病患者向け製品の設計、開発、商品化を手掛けている米国の医療機器メーカー。,NASDAQ,2013,5389.99,Healthcare
TNET,TriNet Group Inc,人事・コンサルティングサービス会社。,NYSE,2014,4820.56,Industrials
TNK,Teekay Tankers Ltd,原油タンカーを保有,NYSE,2007,507.28,Energy
TNL,Travel + Leisure Co,米国の旅行関連会社,NYSE,2006,5537.26,Consumer Cyclical
TNP,Tsakos Energy Navigation Ltd,ギリシャに本社を置くバミューダ籍の海運会社。,NYSE,2002,162.85,Energy
TNXP,Tonix Pharmaceuticals Holding Corp,中枢神経系の障害に対して革新的な処方薬を開発している医薬品企業,NASDAQ,2012,433.01,Healthcare
TOL,Toll Brothers,高級住宅建設会社,NYSE,1986,7807.23,Consumer Cyclical
TOPS,TOP Ships Inc,液体、石油、乾物バルクの輸送に従事,NASDAQ,2004,64.93,Industrials
TOWN,Towne Bank,バージニア州のグレーター・ハンプトン・ローズ地域に賃貸・商業銀行サービスを提供している銀行,NASDAQ,1999,2342.36,Financial Services
TPC,Tutor Perini Corporation,子会社とともに、米国および一部海外で民間顧客と公的機関向けにサービスを提供する建設会社。,NYSE,1973,800.23,Industrials
TPH,Tri Pointe Homes Inc,米国の住宅建設会社,NYSE,2013,2773.49,Consumer Cyclical
TPIC,TPI Composites Inc,風力タービンブレードメーカー。,NASDAQ,2016,1622.65,Industrials
TPR,Tapestry,高級皮革製品販売,NYSE,2000,11921.18,Consumer Cyclical
TPTX,Turning Point Therapeutics Inc,米国のバイオ医薬品企業,NASDAQ,2019,3188.17,Healthcare
TPX,Tempur Sealy International,テンピュールブランドの寝具メーカー,NYSE,2003,7594.43,Consumer Cyclical
TR,Tootsie Roll Industries Inc,米国の菓子製造販売業者,NYSE,1980,2217.16,Consumer Defensive
TRC,Tejon Ranch Co,米国の不動産開発会社,NYSE,1980,404.38,Industrials
TREC,Trecora Resources,米国の石油化学製品メーカー,NYSE,2006,212.68,Basic Materials
TREE,LendingTree,各種住宅不動産ローンのオリジネート、事務処理、承認、融資、決済サービスを手掛ける不動産・融資会社。,NASDAQ,2008,2649.13,Financial Services
TREX,Trex Company Inc,非木製デッキ製品メーカー。デッキ、手すり、屋外照明、補助機器を提供。,NYSE,1999,11156.66,Industrials
TRGP,Targa Resources,相補型中間エネルギーアセットのさまざまなポートフォリオを所有・運営・買収・開発している会社,NYSE,2010,10577.58,Energy
TRHC,Tabula Rasa Healthcare,米国のヘルスケア・IT企業。,NASDAQ,2016,1057.33,Healthcare
TRI,Thomson Reuters,金融、科学、ヘルスケアなどの電子情報を提供,NYSE,2002,48686.4,Industrials
TRIP,TripAdvisor A,旅行情報・レビューサイトを運営,NASDAQ,2011,5648.91,Consumer Cyclical
TRIT,Triterras Inc A,商品取引および貿易金融取引のオンラインプラットフォームを提供,NASDAQ,2019,539.11,Technology
TRMB,Trimble,GPS製品メーカー,NASDAQ,1990,20032.02,Technology
TRMK,Trustmark,各種銀行業務と投資銀行・保険業務を法人、金融機関、個人向けに手掛けている持株会社。,NASDAQ,1980,2122.08,Financial Services
TRN,Trinity Industries,輸送・建設・工業製品メーカー,NYSE,1973,3108.42,Industrials
TRNS,Transcat Inc,米国の検査機器メーカー,NASDAQ,1977,416.88,Industrials
TROW,T. Rowe Price Group,金融サービス会社。子会社を通じて投資顧問、年金運用サービス等を幅広く提供する,NASDAQ,1986,44116.68,Financial Services
TROX,Tronox Holdings PLC A,米国の二酸化チタンメーカー,NYSE,2010,3672.13,Basic Materials
TRP,TC Energy,カナダで天然ガスの輸送や電力供給を行う,NYSE,1982,51343.96,Energy
TRQ,Turquoise Hill Resources,モンゴルやカザフスタンで活動するカナダの鉱山会社,NYSE,2003,3492.64,Basic Materials
TRS,TriMas Corp,商業、工業および消費者市場向けの製品を設計、製造、販売する米国の会社,NASDAQ,2007,1403.25,Industrials
TRST,TrustCo Bank Corp NY,貯蓄・ローン持株会社,NASDAQ,1983,708.65,Financial Services
TRT,Trio Tech International PLC,半導体装置の提供をしている会社,NYSE American,1992,23.87,Technology
TRTN,Triton International Ltd,バミューダ籍の持株会社。複合一貫輸送用コンテナのほか、組立部品、生活必需品、電子機器などの総合貨物用乾燥貨物コンテナの取得、リースを手掛ける。,NYSE,2005,3491.22,Industrials
TRU,TransUnion,消費者リポート、リスクスコア、分析サービスおよび意思決定機能を企業に提供している信用調査会社。,NYSE,2015,20222.32,Industrials
TRUE,TrueCar Inc,米国のインターネットベースの情報、技術、および通信サービス会社,NASDAQ,2014,558.26,Communication Services
TRUP,Trupanion,ペット用の健康保険会社。米国、カナダ、プエルトリコで主に犬猫用のペット医療保険を提供している。,NASDAQ,2014,3517.03,Financial Services
TRV,Travelers Companies,米国最大手の保険会社。賠償責任保険、自動車保険、資産管理サービスを手がける,NYSE,1975,40234.4,Financial Services
TRVI,Trevi Therapeutics Inc,米国のバイオ医薬品企業,NASDAQ,2019,41.99,Healthcare
TRVN,Trevena Inc,バイオ医薬品会社,NASDAQ,2014,294.47,Healthcare
TSBK,Timberland Bancorp Inc,米国の銀行持株会社,NASDAQ,1998,242.27,Financial Services
TSC,Tristate Capital Holdings Inc,米国の銀行持株会社。,NASDAQ,2013,764.95,Financial Services
TSCO,Tractor Supply,農業用品販売店をチェーン展開,NASDAQ,1994,20868.25,Consumer Cyclical
TSE,Trinseo SA,エマルジョンポリマーやプラスチックを製造する化学品メーカー,NYSE,2014,2596.68,Basic Materials
TSEM,Tower Semiconductor Ltd,半導体の製造に従事する半導体製造業者,NASDAQ,1994,2883.6,Technology
TSLA,Tesla,シリコンバレーの電気自動車メーカー,NASDAQ,2010,577082.82,Consumer Cyclical
TSN,Tyson Foods A,肉食品メーカー,NYSE,1980,28690.18,Consumer Defensive
TSP,TuSimple Holdings Inc A,米国および中国で物流トラック向けの自動運転技術を開発しているユニコーン企業。中国名は「図森未来」,NASDAQ,2021,8200.64,Industrials
TSQ,Townsquare Media Inc A,米国、カナダでデジタルマーケティングソリューションを提供,NYSE,2014,222.04,Communication Services
TSRI,TSR Inc,米国のプログラミングサービス会社,NASDAQ,1978,16.21,Technology
TT,Trane Technologies plc,エアコンのシステムなどを手がけるアイルランドの国際的総合産業機器メーカー,NYSE,1980,43438.84,Industrials
TTC,Toro,造園機具や注水システムなどの芝生用機器メーカー,NYSE,1980,11269.45,Industrials
TTCF,Tattooed Chef Inc,米国の生鮮・冷凍食品を製造・販売,NASDAQ,2018,1812,Consumer Defensive
TTD,The Trade Desk Inc A,広告データ企業。広告代理店に広告目録などの管理を可能にするテクノロジーを提供している。,NASDAQ,2016,27345.05,Technology
TTEC,TTEC Holdings Inc,会社を通じて、カスタマーエンゲージメント、エクスペリエンスコンサルティング、カスタマーケア、技術ソリューションを提供している持株会社。,NASDAQ,1996,5146.75,Technology
TTEK,Tetra Tech,資源管理、インフラ、通信分野を専門にする経営コンサルタント会社。,NASDAQ,1991,6464.59,Industrials
TTGT,TechTarget Inc,米国のポータル運営会社,NASDAQ,2007,1880.53,Communication Services
TTI,TETRA Technologies Inc,米国のエネルギー・サービス企業,NYSE,1990,474.7,Energy
TTMI,TTM Technologies Inc,米国のプリント回路基板（PCB）製品メーカー,NASDAQ,2000,1630.34,Technology
TTNP,Titan Pharmaceuticals Inc,専門領域向け医薬品企業,NASDAQ,1996,25.65,Healthcare
TTOO,T2 Biosystems Inc,米国の医療機器メーカー,NASDAQ,2014,190.64,Healthcare
TTWO,Take Two Interactive Software,ゲームソフトや周辺機器の開発・販売を手掛ける,NASDAQ,1997,21427.74,Communication Services
TUFN,Tufin Software Technologies Ltd,イスラエルのセキュリティソフトウェア会社,NYSE,2019,339.39,Technology
TUP,Tupperware Brands,国際的な直販会社,NYSE,1996,1233.72,Consumer Cyclical
TUSK,Mammoth Energy Services Inc,油田サービス企業,NASDAQ,2016,181.39,Energy
TVTY,Tivity Health Inc,米国のヘルスケアプログラムのプロバイダー,NASDAQ,1991,1268.46,Healthcare
TW,Tradeweb Markets Inc A,取引プラットフォームを運営している会社。,NASDAQ,2019,19102.83,Financial Services
TWI,Titan International Inc,農業、建設、鉱業、軍事、娯楽、整地用のオフハイウェイ機器向け装着タイヤとホイールシステムを製造,NYSE,1993,589.2,Industrials
